commit_id,project,buggy,fix,year,author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp
2d8979d324b65c84792df01612adb8f6971520a3,apache/groovy,False,False,2005,1107522176,1,0,1,1,1,0.0,2.0,21.0,3.0,24,24.0,23.0
3cd3e17991ea95094ab482e34b851b8fe020dd0a,apache/groovy,False,False,2005,1110540573,4,4,2,2,1,1.0,2.0,1.0,7.5,0,0.0,0.0
173ed6bba6dc1c00bcfc14bcbd3459345ab7cf55,apache/groovy,False,False,2005,1120250231,9,0,1,1,1,0.0,11.0,4.0,48.0,146,116.0,125.0
db0f052626496bfb9606633e98cc4382d8c93fed,apache/groovy,True,False,2005,1134671425,115,30,9,4,1,3.0032910402713706,1.6666666666666698,46.4444444444444,32.8888888888889,244,240.5,233.0
ecf8e36a9f9ca6d08b081058a4087b3e439be4db,apache/groovy,False,False,2005,1118593340,8,6,1,1,1,0.0,1.0,2.0,13.0,120,120.0,113.0
738137ec7dd3c791679390fe696395ecd05c0e17,apache/groovy,False,False,2005,1109844346,72,33,8,6,2,2.39387669384855,1.375,159.875,15.5,988,651.5,0.0175847932696626
2411623f2fc9bdbf9c5144bb3a8eec8184d47d55,apache/groovy,False,False,2005,1124770212,29,22,2,2,1,0.8974271930876949,7.5,0.0,60.0,94,94.0,92.0
add0b7c331beae2ef586f9e17e762b486bba0040,apache/groovy,False,False,2005,1113469391,1,1,1,1,1,0.0,0.0,0.0,0.0,85,85.0,79.0
93b0115a4fd2d7ba1240ed94e82fa1878d5240f9,apache/groovy,False,False,2005,1126864684,103,26,1,1,1,0.0,1.0,0.0,9.0,78,48.0,76.0
c621df1372516ff359b734465786872b73e4a242,apache/groovy,False,False,2005,1115379587,7,7,1,1,1,0.0,6.0,0.0,13.0,8,8.0,5.0
16b3b2b9600e37160b8fb64917f9cf878b38e3fb,apache/groovy,False,False,2005,1110005765,3,1,1,1,1,0.0,8.0,0.0,22.0,26,26.0,25.0
28215792424ebafbf3edd0b9527fc6d8309b917a,apache/groovy,False,False,2005,1113474859,32,5,1,1,1,0.0,1.0,0.0,1.0,89,89.0,83.0
52d506c4a497d18e0cecb99cd707e96220fa62b1,apache/groovy,False,False,2005,1113471185,184,0,1,1,1,0.0,0.0,0.0,0.0,87,87.0,81.0
618c5227af664bd3aec2e213fe9c3734df3264cd,apache/groovy,False,False,2005,1118392649,109,52,1,1,1,0.0,3.0,11.0,3.0,15,15.0,11.0
d4c4057e4dc6b60219d2ab6b35deb977971aefe5,apache/groovy,False,False,2005,1118346875,2,1,2,1,1,0.91829583405449,4.0,4.0,20.5,111,111.0,104.0
54eab0ae5358af8c66c60393ff8ad9f281f1c925,apache/groovy,False,False,2005,1118667140,1,1,1,1,1,0.0,8.0,0.0,21.0,132,132.0,125.0
677bc2cdf8964d610cd079f3c037c782ea4e5249,apache/groovy,False,False,2005,1135112095,2,2,1,1,1,0.0,7.0,5.0,64.0,246,242.5,235.0
7e23ba3f77df28ddfa7aa1f67c3a79347c363f7d,apache/groovy,False,False,2005,1118610255,4,4,2,1,1,0.954434002924965,4.5,2.0,16.5,127,127.0,120.0
2c02bf84d7233384cbfbbd1e8b7e1f94527d0f9b,apache/groovy,False,False,2005,1110921098,13,2,1,1,1,0.0,5.0,27.0,44.0,54,54.0,51.0
8fb6f06cfd12b77e4898f2c9da0948dfa0228453,apache/groovy,False,False,2005,1118398582,1,1,1,1,1,0.0,1.0,0.0,2.0,115,115.0,108.0
d87c7ddf1702ea6f40c0612355426e15162b2a3f,apache/groovy,False,False,2005,1132758130,15,1,1,1,1,0.0,7.0,7.0,59.0,234,234.0,223.0
f550a0036ea3e57c4f7be3a58c6ad89c996ce90d,apache/groovy,False,False,2005,1126615307,4,0,1,1,1,0.0,8.0,0.0,42.0,195,195.0,185.0
3982b2c04d14d15b649bc2ada5983496c5ee8558,apache/groovy,False,False,2005,1106665974,120,25,3,1,1,1.57802201799756,0.666666666666667,66.3333333333333,0.666666666666667,875,596.5,666.0
6b7aa9f15c495fe111f2e85063590880fccf9c0a,apache/groovy,False,False,2005,1115240177,35,8,1,1,1,0.0,1.0,381.0,1.0,122,105.5,101.0
4625aae16378062025e54ae4349ded186ad63745,apache/groovy,False,False,2005,1109284892,15,2,1,1,1,0.0,5.0,0.0,17.0,36,36.0,35.0
17d6e064e3217bceca7ae1f2b93e4ddc3dd89400,apache/groovy,False,False,2005,1107321124,502,482,2,1,1,0.196832307272661,4.5,39.5,33.5,2,2.0,2.0
d3c9953d453244f2f421160f98b8bf30ca0ec160,apache/groovy,False,False,2005,1106548763,1,1,1,1,1,0.0,5.0,27.0,17.0,0,0.0,0.0
55ae4ed25f7ebee1ef19e02cbbfdb596f630d1ef,apache/groovy,False,False,2005,1127821217,4,1,2,2,1,0.7219280948873621,6.0,3.5,53.0,211,211.0,200.0
424d983d6d48683e806b6e5783b620c476ee640d,apache/groovy,False,False,2005,1131620298,1,1,1,1,1,0.0,17.0,6.0,187.0,16,16.0,15.0
086984c625c60daa0fcacf906eb7e88f51d25331,apache/groovy,False,False,2005,1121964416,18,3,2,1,1,0.8631205685666309,2.5,15.5,8.0,39,39.0,34.0
f6536f486c31f11c17ed5ff8c9999c6eb6f16d4e,apache/groovy,False,False,2005,1121385046,200,7,2,2,1,0.999579093047005,9.0,10.5,131.5,170,170.0,162.0
09c8ff5b8694c28a4503fc74c78d5441309b0939,apache/groovy,False,False,2005,1105566705,230,69,1,1,1,0.0,10.0,8.0,125.0,8,8.0,7.0
b9010fb135ffcf5b2ec84ea88e8f38f3ac6f2216,apache/groovy,False,False,2005,1117647053,4,2,1,1,1,0.0,6.0,0.0,41.0,108,108.0,101.0
b715e688f08aafd6fc2287a7123b1d617f08453d,apache/groovy,True,False,2005,1121864895,8,0,1,1,1,0.0,1.0,19.0,5.0,50,50.0,50.0
5835d302ae2e9934160274d016bec495898d0c5d,apache/groovy,False,False,2005,1118752788,88,30,2,1,1,0.9528588097297792,0.5,0.0,1.0,19,19.0,19.0
dd441dcf109165f852f10e67a842a6aa6db5ade2,apache/groovy,True,False,2005,1115281301,177,85,3,1,1,1.43205322256153,1.6666666666666698,0.666666666666667,7.66666666666667,6,6.0,3.0
f01cf924d86b33f2c7bf5ce5fd6647571ceff192,apache/groovy,False,False,2005,1122595124,1,1,1,1,1,0.0,10.0,0.0,41.0,21,21.0,18.0
c65768674f83df2c438db96117d3c302f39d778e,apache/groovy,False,False,2005,1132532334,25,17,1,1,1,0.0,4.0,7.0,8.0,170,128.0,144.0
5cbfe8441c5b3591dab4383a40632b370f294115,apache/groovy,False,False,2005,1110831172,4,3,1,1,1,0.0,4.0,0.0,5.0,47,47.0,45.0
23c5bcd241c7bf63c08f09609122c825ebc7333e,apache/groovy,True,False,2005,1129538182,1103,1064,8,3,1,1.30600179718747,2.25,72.0,37.5,112,77.0,110.0
9a90b72de41dfdfd63381af168a79a6bb9d27556,apache/groovy,False,False,2005,1115842530,34,16,1,1,1,0.0,9.0,17.0,34.0,125,99.0,104.0
dc27ac9ff13147f56af325ddf046e6d50e132cc9,apache/groovy,False,False,2005,1125047599,18,0,1,1,1,0.0,4.0,32.0,15.0,184,184.0,176.0
cbcd91108e613b2302705aacaaff0ae910a1c6e9,apache/groovy,False,False,2005,1126611823,46,0,1,1,1,0.0,15.0,0.0,125.0,60,60.0,60.0
9b1497ae86b951dae07e4b6285dc7814a5848494,apache/groovy,False,False,2005,1126875080,13,3,4,4,1,1.88285606369205,3.75,1.75,30.25,206,206.0,195.0
95fbf0e7c2ad9aae05ec26de9565f6c740163c03,apache/groovy,False,False,2005,1130963569,1,5,1,1,1,0.0,0.0,0.0,0.0,129,94.0,124.0
83534a50e8daf5a12a4ceb1a566bc2dccdfa4bc7,apache/groovy,False,False,2005,1110655568,15,3,3,2,1,1.58496250072116,2.3333333333333304,0.0,21.6666666666667,114,105.5,94.0
4375ce430f8397cc614ee878f20021b6b989a3ca,apache/groovy,False,False,2005,1121724708,183,6,3,2,1,0.673536523648376,1.6666666666666698,24.6666666666667,6.0,150,113.5,129.0
91afebfe1be8fee20662ef4663a674eb8247ad59,apache/groovy,False,False,2005,1109197046,2,2,2,2,1,1.0,3.5,114.0,11.0,33,33.0,32.0
cfd9926ea0608388f551327ad224d4235fcf27c8,apache/groovy,False,False,2005,1107588915,46,4,2,2,1,0.468995593589281,2.5,0.0,3.5,5,5.0,5.0
cbf4a843e9f9f7653e37f2d8ab8e7db8c347ac7d,apache/groovy,True,False,2005,1126612168,33,39,4,3,1,1.82760357039936,1.5,25.75,11.0,61,61.0,61.0
3812a4594df94f5a5899adb410c9b1fa14926829,apache/groovy,False,False,2005,1122465663,10,4,1,1,1,0.0,4.0,46.0,17.0,53,53.0,53.0
a63258677d5099fe8bbb5d147ae0cc559c0b0d60,apache/groovy,False,False,2005,1112611445,2,2,2,2,1,1.0,1.5,5.5,3.5,1010,612.0,796.0
ef824384cf60dc6ba6840f088cbf552d35fa4e40,apache/groovy,False,False,2005,1120213340,1,0,1,1,1,0.0,1.0,0.0,2.0,151,151.0,143.0
77c3f4dcb801cdfe953e1a71d2fdc9c6b3c0e7ce,apache/groovy,False,False,2005,1109077003,1,1,1,1,1,0.0,13.0,0.0,137.0,16,16.0,16.0
4f4a75891b937550c67ca3befb8890d3aff22812,apache/groovy,False,False,2005,1124771885,19,3,1,1,1,0.0,15.0,0.0,118.0,95,95.0,93.0
c105d94502213fabd7a3bf83e5f38a941f11c7df,apache/groovy,False,False,2005,1112655730,5,0,1,1,1,0.0,1.0,408.0,16.0,71,71.0,65.0
6b94328e8d2bd7e6e98057cf8644693dec498c01,apache/groovy,False,False,2005,1120145382,1,1,1,1,1,0.0,3.0,418.0,27.0,148,148.0,140.0
508abf234b0a7a4781fb071af8963a3d2227d2b2,apache/groovy,False,False,2005,1107640432,6,0,1,1,1,0.0,5.0,22.0,58.0,25,25.0,24.0
0b5704ed92da44fd0589bc4b2a55fda63299b157,apache/groovy,False,False,2005,1108708702,9,4,1,1,1,0.0,3.0,14.0,4.0,7,7.0,7.0
0a5d9c78a0c0fb90dc09b0315f1bcb035d3353b0,apache/groovy,False,False,2005,1119533269,82,2,4,2,1,0.951985657437952,2.25,4.5,16.0,18,18.0,15.0
b56604ae9d25a73bb99179612bf06570c0311e5e,apache/groovy,True,False,2005,1128439215,401,118,9,2,1,2.29998945280063,0.222222222222222,0.666666666666667,3.44444444444444,99,64.0,97.0
f9ee4a818a886204a5959cad7543966fd5c81255,apache/groovy,False,False,2005,1113845354,229,2,3,3,1,0.8303779210069069,4.33333333333333,14.666666666666698,53.6666666666667,43,43.0,42.0
8d81c170893aed9ae5cd573b53e0c59d1bd28f7c,apache/groovy,False,False,2005,1109836228,806,278,25,6,2,2.91448835885962,0.52,15.92,5.48,987,652.0,0.0175847932696626
eecdae5a81d1b2e4e5001019b4f13968935e76e3,apache/groovy,True,False,2005,1115181262,482,379,1,1,1,0.0,5.0,0.0,10.0,3,3.0,1.0
e0b96b8f8abb79ca2ac5cfe5622707022e043206,apache/groovy,False,False,2005,1128366050,55,8,2,1,1,0.985228136034252,0.5,1.0,1.5,97,62.0,95.0
a14f36db301ca2d6e2ef538a9f8f5b49e1f11ef0,apache/groovy,False,False,2005,1112611021,16,0,2,2,1,0.3372900666170139,2.0,0.0,8.5,1009,611.0,795.0
99b3bf8b1070df32a507e0332d50aaffe80dc00d,apache/groovy,False,False,2005,1115774734,52,0,1,1,1,0.0,0.0,0.0,0.0,53,53.0,52.0
326c3c5dbe5c58956c8b27d550cf613a13ca6b32,apache/groovy,False,False,2005,1122638493,87,3,4,3,1,1.32467553177765,4.0,1.75,61.25,22,22.0,19.0
fc294405f6abc440ff772e2b43e5a4b46db7752a,apache/groovy,False,False,2005,1118828404,512,21,3,1,1,1.2163682361796395,0.333333333333333,0.0,0.333333333333333,24,24.0,24.0
ce75db1c82020fe04e1c51b39854c92f358a5147,apache/groovy,False,False,2005,1112348596,420,424,6,3,1,1.97370725518415,1.5,10.0,8.5,1005,607.5,791.0
6d4df659a9e70d7e0d108311097068e7513352fb,apache/groovy,False,False,2005,1117902553,46,122,3,2,1,0.7145922805520519,2.6666666666666696,171.0,11.0,9,9.0,9.0
8a15a54f6af12b3f47f548e5540cea1211b3c01b,apache/groovy,False,False,2005,1109263559,6,6,1,1,1,0.0,11.0,0.0,91.0,35,35.0,34.0
091a05fe633eed7d97cdd54282e282812ff08ee2,apache/groovy,False,False,2005,1119081238,11,17,2,1,1,0.591672778582327,3.0,9.5,10.5,26,26.0,21.0
da13bf337444f37063f5b0fb393a0ff91476b719,apache/groovy,False,False,2005,1124732066,9,4,2,2,1,0.995727452084926,7.5,0.5,57.5,93,93.0,91.0
9ade08f8df7c6f8cebdde57025f7eebeac4da5ac,apache/groovy,False,False,2005,1118410942,91,18,11,9,3,2.21023452798271,1.90909090909091,119.909090909091,23.9090909090909,18,18.0,0.4999998593259739
9dd5ce0479e6f04d8b94f39da24a05b1f250bc12,apache/groovy,False,False,2005,1110921200,2,2,1,1,1,0.0,1.0,524.0,6.0,55,55.0,52.0
ec3128493432b0dcef7831990b896e3ae165d699,apache/groovy,False,False,2005,1126812176,4,1,1,1,1,0.0,2.0,599.0,10.0,204,204.0,193.0
911c78d6f8f41abd6fb7b51074da1b27bc2db3f8,apache/groovy,False,False,2005,1105371741,311,189,3,1,1,1.41225853469664,1.33333333333333,80.0,5.66666666666667,104,104.0,85.0
9bd4282d7b52d6da3319e844fcbf1007968ec8b9,apache/groovy,False,False,2005,1117353508,141,47,2,2,1,0.550984443301714,4.5,14.5,60.0,64,64.0,63.0
49519b4e53f2b11739f90d9130f71d451c999388,apache/groovy,False,False,2005,1106604268,65,65,6,3,1,1.0700261617814,2.1666666666666696,78.8333333333333,31.6666666666667,16,16.0,15.0
f3bc4a12cfc15d9636681934ea6511d159b475ee,apache/groovy,False,False,2005,1132331741,3,3,1,1,1,0.0,1.0,0.0,4.0,227,227.0,216.0
508014648861e06c54f5e9da6fc31d9074ab8426,apache/groovy,False,False,2005,1134805183,16,128,2,2,1,0.822100403711799,3.0,16.5,7.0,19,19.0,18.0
f86515d70e9ae42ff1215370c076ca209059a522,apache/groovy,False,False,2005,1127162423,17,0,1,1,1,0.0,9.0,0.0,46.0,208,208.0,197.0
3d2c8cd13d48fd5690fae4e6397a34cda0a071dd,apache/groovy,False,False,2005,1130243531,7,2,1,1,1,0.0,7.0,5.0,16.0,13,13.0,12.0
e397f2c027062ddb0a0a3a7391a98845be2afa52,apache/groovy,True,False,2005,1122636977,294,91,3,2,1,1.19172056626018,2.3333333333333304,21.3333333333333,9.66666666666667,47,47.0,41.0
b5cc220980cb38176db98e805bd678667c28484b,apache/groovy,False,False,2005,1132758826,2,1,1,1,1,0.0,7.0,0.0,60.0,235,235.0,224.0
d07600381838d65772692a946b65094971f5bb4a,apache/groovy,False,False,2005,1121709632,45,18,1,1,1,0.0,7.0,0.0,23.0,49,49.0,49.0
adcb1230ff931cb50c0299c835450a6a03990934,apache/groovy,False,False,2005,1111543722,1,1,1,1,1,0.0,7.0,0.0,16.0,38,38.0,37.0
6421755a9e4b32ba47c72448bfe9832148b340a0,apache/groovy,False,False,2005,1124968814,48,51,1,1,1,0.0,8.0,39.0,38.0,183,183.0,175.0
92cb3220de277764a90691f2c61e6fc76be586fa,apache/groovy,False,False,2005,1126964297,62,1,3,3,1,0.74486490298864,4.0,2.6666666666666696,34.3333333333333,99,99.0,97.0
f3cf7fab35ed7cb971948da7db9a02b9c9954a0c,apache/groovy,False,False,2005,1129804611,4,7,1,1,1,0.0,2.0,265.0,4.0,8,8.0,7.0
9370456da693423cb687e55da309df132bd17431,apache/groovy,False,False,2005,1129716430,2,2,1,1,1,0.0,1.0,0.0,6.0,120,85.0,118.0
df6c199dbcb209a459d9a79cf0810745d23026a7,apache/groovy,False,False,2005,1120502797,89,64,5,3,3,1.67277190394571,4.0,21.8,34.8,31,31.0,0.500001881676422
7c7595ce20d3e5ef9e972fa8a6653a40f923f869,apache/groovy,True,False,2005,1129738743,2,3,1,1,1,0.0,6.0,0.0,14.0,122,87.0,120.0
36467c9992a365c16601fa63ac0bf9087e07de96,apache/groovy,False,False,2005,1106747703,13,10,1,1,1,0.0,1.0,0.0,1.0,878,594.5,669.0
6a660da5d5fbf407368d05ec5ba3cf1776b20d71,apache/groovy,False,False,2005,1112349996,18,5,4,4,1,1.74207637122931,3.0,64.0,25.0,1007,609.5,793.0
df84d5ea4a67656fb86864ccd21658e36f799b6f,apache/groovy,False,False,2005,1112971289,134,5,7,6,1,2.2548609863171403,1.28571428571429,19.5714285714286,11.142857142857098,40,40.0,39.0
f4b3bf88b8825348c7caca6573f0737e2b4a76fb,apache/groovy,False,False,2005,1104766152,1,1,1,1,1,0.0,2.0,230.0,8.0,101,101.0,82.0
dbf7187da9d144b7723b2fa9e96e58954f4ca46e,apache/groovy,False,False,2005,1128950047,1,2,1,1,1,0.0,15.0,6.0,133.0,109,74.0,107.0
f5ff44a4a528ca61d9293abf05a9802e63a5b60c,apache/groovy,False,False,2005,1118755124,23,22,1,1,1,0.0,10.0,1.0,41.0,142,142.0,134.0
5869f7d67d47baa3d94658a742cd31fd16768ae0,apache/groovy,False,False,2005,1119194095,10,4,1,1,1,0.0,10.0,9.0,41.0,28,28.0,23.0
ce700d26016707727fd5c65c1dcf751619d7e96f,apache/groovy,False,False,2005,1128674304,2,2,1,1,1,0.0,2.0,1.0,5.0,104,69.0,102.0
6fe22928fcab7f09b234e05fbc32a7957b8b2574,apache/groovy,False,False,2005,1106754462,71,60,1,1,1,0.0,6.0,1.0,9.0,19,19.0,18.0
47d84673539aec3a85f2dc023a74da82565dfccd,apache/groovy,False,False,2005,1111662651,45,26,3,3,1,1.0291929750062,2.6666666666666696,1.0,7.66666666666667,39,39.0,38.0
7662296e5c2679d350f48d6d6f104d15c6f3c00d,apache/groovy,False,False,2005,1131401442,14,11,1,1,1,0.0,10.0,46.0,27.0,165,123.0,141.0
6cb0f85ae175e30235abea09711a16f4736ddf43,apache/groovy,False,False,2005,1111541422,29,29,3,2,1,1.29308573449262,2.3333333333333304,0.0,6.0,37,37.0,36.0
e8c0b6b47ff82149f1f40755b9d69997a4bb4eba,apache/groovy,False,False,2005,1109259211,497,110,4,4,1,1.12122007005431,2.0,8.25,18.5,969,641.5,758.0
e94de9715258f6e3a8246d96a2c46e444d9a4bf7,apache/groovy,False,False,2005,1107621545,11,9,2,2,1,0.6098403047164,2.5,6.0,6.0,3,3.0,3.0
78b4529885376dd306ffa52e22de4867692d3202,apache/groovy,False,False,2005,1127306354,33,0,1,1,1,0.0,1.0,2.0,13.0,86,56.0,84.0
323fea41d17f649715bc9f611fee1ab75fef98d9,apache/groovy,False,False,2005,1106948723,145,30,8,1,1,1.3662223561657398,0.5,188.0,10.375,885,590.5,675.0
81a79d55f70bb03d2415741e94a72d4334415cd2,apache/groovy,False,False,2005,1118744608,23,6,2,1,1,0.362051251733998,0.5,0.0,1.5,18,18.0,18.0
c0e40e8e1fe8751652b9e9d5cfbaecd1a7030bce,apache/groovy,False,False,2005,1126872279,745,0,9,3,1,2.61204206461265,0.222222222222222,6.22222222222222,0.333333333333333,79,49.0,77.0
c22d61f351e5f696a062e192243be6b0e6349fe9,apache/groovy,False,False,2005,1109046381,188,0,2,2,1,0.047837447427701,1.0,7.0,2.5,14,14.0,14.0
1bb515916b9fc90907a77e409049d39091afa49e,apache/groovy,False,False,2005,1118597469,22,0,2,2,1,0.684038435639042,3.5,7.0,27.5,14,14.0,14.0
7e87afeb23bba7e7f0566a41d7f9d8c79d44b98a,apache/groovy,False,False,2005,1118600731,11,4,1,1,1,0.0,1.0,0.0,14.0,124,124.0,117.0
1b3858a415a513851df8da5fb0ca2aabd82bf80c,apache/groovy,False,False,2005,1118347830,0,3,1,1,1,0.0,7.0,3.0,20.0,132,104.5,111.0
ef811957ea520884a552dda1d68cf088e8a95c84,apache/groovy,False,False,2005,1120590665,32,17,2,2,1,0.6420642892306889,8.0,11.5,81.5,35,35.0,35.0
5b276f93b50a90be0bdef587a46c747a7392e3bc,apache/groovy,False,False,2005,1107274719,36,0,1,1,1,0.0,11.0,0.0,130.0,12,12.0,10.0
7f1e4dc1ddd349abba52b3983b610f218b8291c6,apache/groovy,False,False,2005,1124567474,13,13,2,2,1,0.9305861291319928,4.0,22.5,16.0,157,117.0,134.0
4d9306c7b50c1c48750ac01cf5144939006b4c64,apache/groovy,False,False,2005,1106654934,0,3297,1,1,1,0.0,4.0,41.0,8.0,873,594.5,664.0
46b1fface0b17cf41f9681894bcb8d78fc831258,apache/groovy,False,False,2005,1119207728,5,2,1,1,1,0.0,7.0,6.0,15.0,97,60.5,91.0
582be0c83395896d6207c835fae599c1aeba83af,apache/groovy,False,False,2005,1124081423,1,1,1,1,1,0.0,15.0,4.0,170.0,85,85.0,83.0
f458b9e9505efa79bddfe7892fe5fc1f471bb857,apache/groovy,True,False,2005,1113390862,95,65,6,2,1,1.94184071317203,1.8333333333333304,104.166666666667,18.0,1019,620.0,800.0
e7321c087b7c0c500269e757fe8873ccef4be01f,apache/groovy,False,False,2005,1116609629,9,46,1,1,1,0.0,6.0,0.0,36.0,59,59.0,58.0
e0193adac483cd715bc8a9f3084be20d0752cffc,apache/groovy,False,False,2005,1119353378,4,7,1,1,1,0.0,14.0,15.0,103.0,146,146.0,138.0
01ab14183eff6384dbdf8476f5ede7567b5d7be8,apache/groovy,False,False,2005,1113506176,2,1,1,1,1,0.0,1.0,0.0,4.0,98,98.0,92.0
23e598175f0d8f84840cb27083668dab35b8b73d,apache/groovy,False,False,2005,1109250612,82,3,2,1,1,0.450066658096438,5.5,0.0,45.0,34,34.0,33.0
cbaa4947f81b964c9ef4e79abc660133b20f80f7,apache/groovy,False,False,2005,1121747551,1,1,1,1,1,0.0,15.0,0.0,160.0,72,72.0,71.0
94198d211d59895c265727ab7d11be8173136598,apache/groovy,False,False,2005,1105567522,2,1,2,2,1,0.91829583405449,1.0,14.0,1.0,34,34.0,32.0
2db23110c211c31ec22b8c7abd70d0c0d9495c07,apache/groovy,False,False,2005,1125824646,2652,2660,1,1,1,0.0,15.0,9.0,121.0,70,40.0,68.0
8c748baf690b847e83a9cfdb1084aa1598a0a8cc,apache/groovy,False,False,2005,1128861648,53,0,2,2,1,0.698700352656334,8.5,17.0,106.5,7,7.0,6.0
b021968a43a0fbaebac50e0441d34bcf1bf763f6,apache/groovy,True,False,2005,1119207685,41,4,1,1,1,0.0,2.0,344.0,6.0,96,59.5,90.0
b9507c2a463774f204e01c822aaeaa4f92049e18,apache/groovy,False,False,2005,1131289406,100,0,3,2,1,0.989906011609856,4.0,4.33333333333333,18.3333333333333,66,66.0,66.0
348b127b2544887617daff8d223d86a8714f8b84,apache/groovy,False,False,2005,1129548850,31,30,2,1,1,0.4090731390438271,7.5,0.0,70.0,115,80.0,113.0
9a11782471698755c30b633bccc1e604aeb77ee9,apache/groovy,False,False,2005,1111071009,34,2,4,3,2,1.49321336436542,4.25,75.5,51.75,45,45.0,0.999999761699172
10ac2c8a14d05be39041b533676b90ad098ce762,apache/groovy,False,False,2005,1106296453,1,0,1,1,1,0.0,2.0,9.0,3.0,2,2.0,2.0
2b8daf20522531693f0ec875b581b31c091b7561,apache/groovy,False,False,2005,1122029165,32,24,1,1,1,0.0,14.0,3.0,110.0,41,41.0,36.0
c509c91ee9b93d00753ad08ebd43e4e0a09a4101,apache/groovy,False,False,2005,1108637806,855,919,4,1,1,1.6011094691223502,1.0,14.25,4.75,944,637.0,733.0
907af26a08234bf6f1519217bba5eb2fdbfb86b2,apache/groovy,False,False,2005,1118794438,5,1,1,1,1,0.0,0.0,0.0,0.0,1,1.0,1.0
86576fc19e8bb073aeb1e596f618ec9c223e9de5,apache/groovy,False,False,2005,1128862537,1,4,1,1,1,0.0,1.0,49.0,1.0,215,215.0,204.0
c8452ef576eeffa7c00cee19e39b9095d43665ff,apache/groovy,False,False,2005,1106743297,81,21,4,1,1,1.7863688410245202,0.75,0.0,1.25,877,594.0,668.0
6fbf05e766203f2de802035894d060567d131191,apache/groovy,False,False,2005,1134581008,20,1,2,2,1,0.453716339186945,5.0,76.5,24.0,241,237.5,230.0
1bc96b7fb8f38778ee9f28a970b147ae8665fd37,apache/groovy,False,False,2005,1110299669,514,531,4,2,1,1.06196291574076,1.0,1.5,4.75,28,28.0,27.0
b18d43cadf3cfc25e395c4a0b6c47c87838f7ba3,apache/groovy,False,False,2005,1110056385,2,5,1,1,1,0.0,8.0,0.0,23.0,42,42.0,40.0
eec8aa0c6effec55cd4e58bdb16780aa40a1337b,apache/groovy,False,False,2005,1121558178,37,1,3,3,1,0.95489428105954,3.3333333333333304,195.666666666667,15.0,70,70.0,69.0
9ef0a12a572a1267c2c97409f584c8541104e35f,apache/groovy,False,False,2005,1126814381,1,0,1,1,1,0.0,1.0,0.0,20.0,205,205.0,194.0
a8c9e453f062db6b386253c09ec80c2477eeac7d,apache/groovy,False,False,2005,1135116212,1,1,1,1,1,0.0,6.0,37.0,22.0,247,243.5,236.0
b1779b32819ddc605c5806fe5419a9b60d9dd6b1,apache/groovy,False,False,2005,1118079130,82,45,5,3,2,1.6173466433723798,4.0,3.6,32.4,11,11.0,0.99951171875
6ee3d04a560b099c0f284dec5836158d510159c9,apache/groovy,False,False,2005,1109008868,1,0,1,1,1,0.0,3.0,0.0,6.0,13,13.0,13.0
852dcab436f0b4a62dde9c1e35fd77709cde238e,apache/groovy,False,False,2005,1134182400,11,0,2,2,1,0.4394969869215129,3.0,31.5,6.5,12,12.0,12.0
10c97812ecc0143f48788f61bf8c7bfafc7e6e9b,apache/groovy,False,False,2005,1107515777,37,0,3,2,1,0.922806397585358,1.6666666666666698,0.0,2.0,6,6.0,6.0
ac1a96c3c1bd25af5a4150a070981f8acf85ebe3,apache/groovy,False,False,2005,1112339056,144,0,1,1,1,0.0,0.0,0.0,0.0,54,54.0,49.0
7e705c5374ed144d582e74dd04e43b5da0d89344,apache/groovy,False,False,2005,1112699147,11,7,1,1,1,0.0,5.0,0.0,21.0,74,74.0,68.0
6c9ce95f8e93ed06bf9909c8a95a3417dcfd9aea,apache/groovy,False,False,2005,1134579456,1,1,1,1,1,0.0,10.0,0.0,57.0,240,236.5,229.0
24f8ba11965544e757418bf18d533d65f1b790e4,apache/groovy,False,False,2005,1111756151,1,1,1,1,1,0.0,5.0,0.0,9.0,50,50.0,45.0
8cfafe122de329dfd7c220cdc0bbf9e3f54da41f,apache/groovy,False,False,2005,1127130806,1,1,1,1,1,0.0,8.0,2.0,44.0,85,55.0,83.0
c7f54b77305592873462e4e6cbcdb8813d322a33,apache/groovy,False,False,2005,1129885383,50,41,4,2,1,1.8648899241978505,3.75,2.25,42.75,124,89.0,122.0
cb7cad81386cd1226a403d7789f2862780075380,apache/groovy,False,False,2005,1120649622,1,1,1,1,1,0.0,6.0,6.0,47.0,162,162.0,154.0
09f68032d573bc834ff0391a77c7a17638351a3f,apache/groovy,False,False,2005,1112345316,5,4,3,3,1,1.53049305675748,2.6666666666666696,14.333333333333302,16.3333333333333,1003,605.5,789.0
cee2deefbf55985633e637b0e761c589ebabf496,apache/groovy,False,False,2005,1109160069,6,5,2,2,1,0.94566030460064,4.5,10.5,31.5,31,31.0,30.0
1584583841b56525ae319af330592605c04e216a,apache/groovy,False,False,2005,1132533623,29,2,2,2,1,0.9992492479956572,5.5,0.0,32.0,172,130.0,145.0
00b4bed7ec9e455b9eaaf6db6d4cc73f7f57bda0,apache/groovy,False,False,2005,1122455078,58,30,5,3,1,1.86793956941673,2.2,9.0,9.2,87,80.5,82.0
